country,countryiso3code,education_expenditure_2015,education_expenditure_2016,education_expenditure_2017,education_expenditure_2018,education_expenditure_2019,education_expenditure_2020,education_expenditure_2021,education_expenditure_2022,exports_2015,exports_2016,exports_2017,exports_2018,exports_2019,exports_2020,exports_2021,exports_2022,gdp_2015,gdp_2016,gdp_2017,gdp_2018,gdp_2019,gdp_2020,gdp_2021,gdp_2022,gdp_per_capita_2015,gdp_per_capita_2016,gdp_per_capita_2017,gdp_per_capita_2018,gdp_per_capita_2019,gdp_per_capita_2020,gdp_per_capita_2021,gdp_per_capita_2022,health_expenditure_2015,health_expenditure_2016,health_expenditure_2017,health_expenditure_2018,health_expenditure_2019,health_expenditure_2020,health_expenditure_2021,infant_mortality_rate_2015,infant_mortality_rate_2016,infant_mortality_rate_2017,infant_mortality_rate_2018,infant_mortality_rate_2019,infant_mortality_rate_2020,infant_mortality_rate_2021,infant_mortality_rate_2022,inflation_rate_2015,inflation_rate_2016,inflation_rate_2017,inflation_rate_2018,inflation_rate_2019,inflation_rate_2020,inflation_rate_2021,inflation_rate_2022,life_expectancy_2015,life_expectancy_2016,life_expectancy_2017,life_expectancy_2018,life_expectancy_2019,life_expectancy_2020,life_expectancy_2021,life_expectancy_2022,pm25_air_pollution_2015,pm25_air_pollution_2016,pm25_air_pollution_2017,pm25_air_pollution_2018,pm25_air_pollution_2019,pm25_air_pollution_2020,population_2015,population_2016,population_2017,population_2018,population_2019,population_2020,population_2021,population_2022,undernourishment_rate_2015,undernourishment_rate_2016,undernourishment_rate_2017,undernourishment_rate_2018,undernourishment_rate_2019,undernourishment_rate_2020,undernourishment_rate_2021,unemployment_rate_2015,unemployment_rate_2016,unemployment_rate_2017,unemployment_rate_2018,unemployment_rate_2019,unemployment_rate_2020,unemployment_rate_2021,unemployment_rate_2022
Solomon Islands,SLB,9.64354610443115,9.64354610443115,9.64354610443115,9.64354610443115,9.64354610443115,9.64354610443115,8.33232688903809,8.48737812042236,527879238.211381,548051855.569464,568502381.649697,680540282.590203,590941418.619108,429176031.937028,413817855.138346,411745209.906065,1307909887.55212,1379490304.2254,1469789119.08756,1615478393.28614,1619155017.3924,1536145814.17007,1522794913.0914,1566360686.10632,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,94.91165924,96.68874359,94.76846313,92.47520447,103.72428894,106.61138153,106.34587097000001,19.4,18.9,18.3,17.7,17.2,16.7,16.2,15.7,-0.57446928635949,0.512485626268792,0.488686760261083,3.46147484973729,1.63485544012247,2.96354992076065,-0.115437894412839,5.51812928576938,69.583,69.801,69.988,70.173,70.382,70.199,70.348,70.742,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,612660,628102,643634,659249,674993,691191,707851,724273,21.6,20.9,20.2,19.8,19.9,19.5,19,0.735,0.735,0.727,0.723,0.746,0.852,0.866,1.579
Somalia,SOM,4.325194104507074,4.325194104507074,4.325194104507074,4.325194104507074,4.325194104507074,4.325194104507074,4.325194104507074,4.325194104507074,1037964069.99966,1067190800.00095,994339299.998355,1119000001.18977,1131000000,1178000000,1532000002.30039,1804043999.99141,6984947145.09508,7390796616.52817,8252394373.29698,8278212314.40466,9420431258.24747,9204140383.17612,9838711529.45848,10419541202.0391,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,1134.1313840094879,1134.1313840094879,1134.1313840094879,1134.1313840094879,1134.1313840094879,1134.1313840094879,1134.1313840094879,82.7,80.5,78.1,75.9,73.8,71.7,69.8,68,6.822023808598006,6.822023808598006,6.822023808598006,6.822023808598006,6.822023808598006,6.822023808598006,6.822023808598006,6.822023808598006,54.857,55.044,55.654,56.375,57.078,55.967,55.28,56.107,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,13763906,14292847,14864221,15411094,15981300,16537016,17065581,17597511,58.2,57.7,56.6,54,51.9,49.9,48.7,18.444,18.372,18.545,18.783,18.828,19.35,19.553,19.128
South Africa,ZAF,5.48285007476807,5.4442400932312,5.59867000579834,5.64401006698608,5.91158008575439,6.17067003250122,6.54902982711792,6.16726016998291,96085897668.3633,91109021408.9525,104288394992.827,111434691806.498,105906059178.622,93122660983.085,130704196369.932,135921544367.023,346709790458.563,323585509674.481,381448814653.456,405260723892.517,389330032224.269,338291396026.698,420117812466.041,405270850098.738,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,499.36334229,463.34463501,536.77722168,570.09777832,551.4352417,492.20724487,583.67108154,29.8,29.4,28.9,28.5,28.2,28.1,27.8,27.7,4.54064227737906,6.57139642173964,5.18424664766128,4.51716522786592,4.12024587014984,3.21003597454107,4.61167217803206,7.03972661255866,63.95,64.747,65.402,65.674,66.175,65.252,62.341,61.48,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,55876504,56422274,56641209,57339635,58087055,58801927,59392255,59893885,6.5,6.2,5.7,5.7,6.1,6.9,7.9,22.869,24.023,23.992,24.218,25.538,24.339,28.77,28.838
South Asia,SAS,2.82094502449036,3.35320115089417,3.06104683876038,2.33216953277588,2.85029923915863,2.05718231201172,1.83117997646332,1.97444903850555,501870486996.988,525330558220.388,587311652266.497,635074008446.663,629845195761.02,584128033652.253,772560106741.137,897947249573.28,2733618963171.59,3011037037667.86,3433921312241.12,3534066858502,3658209766221.57,3493120726807.89,4079882760410.17,4327288984027.91,1539.5941449215,1675.52326892233,1887.87828259142,1920.13115754982,1965.09061363678,1855.54425205771,2145.14846632702,2254.56195751261,54.2354323301983,56.6604356521395,55.4434505118085,56.3883928576723,58.5036840514201,61.2724693397013,70.176624949707,40.8,39.1,37.5,36,34.5,33.2,31.9,30.7,4.15825589072151,4.17139021053482,4.52022867508868,3.33139516437675,3.6289496588547,5.69107474746211,5.54565430773473,7.6507917679853,69.1437835147163,69.609572441708,69.9792893786272,70.2534786113924,70.4727549740685,69.7483309161325,67.5791290463818,68.1609330214255,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,1775545180,1797072648,1818931519,1840534093,1861598514,1882531620,1901911604,1919348000,13.8053804129231,13.3033738243332,12.7161922646948,12.8300576747971,14.0254219901212,15.5197673427994,16.3262610717187,7.10982709880106,6.91597583450751,6.95480348947292,7.00880479011883,6.23383231502801,7.55004885180795,6.44589719333181,5.14528947887754
South Asia (IDA & IBRD),TSA,2.82094502449036,3.35320115089417,3.06104683876038,2.33216953277588,2.85029923915863,2.05718231201172,1.83117997646332,1.97444903850555,501870486996.988,525330558220.388,587311652266.497,635074008446.663,629845195761.02,584128033652.253,772560106741.137,897947249573.28,2733618963171.59,3011037037667.86,3433921312241.12,3534066858502,3658209766221.57,3493120726807.89,4079882760410.17,4327288984027.91,1539.5941449215,1675.52326892233,1887.87828259142,1920.13115754982,1965.09061363678,1855.54425205771,2145.14846632702,2254.56195751261,54.2354323301983,56.6604356521395,55.4434505118085,56.3883928576723,58.5036840514201,61.2724693397013,70.176624949707,40.7992530672767,39.0938030373119,37.5007588027671,35.9963080102225,34.5743171846251,33.1559494399089,31.8875780304077,30.6588341293691,4.15825589072151,4.17139021053482,4.52022867508868,3.33139516437675,3.6289496588547,5.69107474746211,5.54565430773473,7.6507917679853,69.1437835147163,69.609572441708,69.9792893786272,70.2534786113924,70.4727549740685,69.7483309161325,67.5791290463818,68.1609330214255,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,1775545180,1797072648,1818931519,1840534093,1861598514,1882531620,1901911604,1919348000,13.8053804129231,13.3033738243332,12.7161922646948,12.8300576747971,14.0254219901212,15.5197673427994,16.3262610717187,7.10982709880107,6.91597583450751,6.95480348947292,7.00880479011883,6.23383231502801,7.55004885180795,6.44589719333181,5.14528947887754
South Sudan,SSD,1.46555995941162,1.56539225578308,1.56539225578308,1.56539225578308,1.56539225578308,1.56539225578308,1.56539225578308,1.56539225578308,4397355862.60474,857877335803.8926,857877335803.8926,857877335803.8926,857877335803.8926,857877335803.8926,857877335803.8926,857877335803.8926,11997800760.2242,2742780673309.3203,2742780673309.3203,2742780673309.3203,2742780673309.3203,2742780673309.3203,2742780673309.3203,2742780673309.3203,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,27.0063858,27.0063858,27.0063858,30.23945427,34.9889183,47.67607498,32.67995834,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,52.7663304192142,379.999585624026,187.851630279442,83.5015294921999,87.2413641500033,29.6758435538571,10.516715829435901,-6.68732094212672,55.566,55.544,55.309,55.95,55.912,55.48,54.975,55.567,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,11194299,11066105,10658226,10395329,10447666,10606227,10748272,10913164,20.8,20.8,20.8,20.8,20.8,20.8,21.4,12.355,12.876,13.079,12.918,12.642,14.204,13.868,12.395
Spain,ESP,4.28457021713257,4.22544002532959,4.20552015304565,4.1794900894165,4.23021984100342,4.89540004730225,4.86506986618042,4.31587886810303,402038652995.312,417712027692.608,461350495658.824,499658310234.509,486713932627.45,393398610432.686,494072023430.225,579512673488.329,1196156971279.69,1233554967011.68,1313245330197.65,1421702715218.04,1394320055129.41,1278128867875.49,1445651653604.63,1417800466262.65,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,2349.09375,2376.60107422,2524.68481445,2741.38256836,2716.83349609,2899.01879883,3234.29296875,2.8,2.7,2.7,2.7,2.7,2.6,2.6,2.5,-0.500365709903242,-0.202598000426452,1.95607633363963,1.6749813686379,0.699518994458739,-0.322753017299739,3.0931351197642,8.39057634118627,82.8317073170732,83.3292682926829,83.2829268292683,83.4317073170732,83.8317073170732,82.3317073170732,83.2292682926829,83.0829268292683,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,46444832,46484062,46593236,46797754,47134837,47365655,47415794,47778340,2.5,2.5,2.5,2.5,2.5,2.5,2.5,22.058,19.635,17.224,15.255,14.104,15.532,14.781,12.917
Sri Lanka,LKA,2.10998010635376,3.22929000854492,2.59316992759705,1.98781001567841,1.77286696434021,1.55792391300201,1.50650584697723,1.20397222042084,16937417044.0631,17447586546.7319,19086839119.0888,20265390542.7019,19426213079.8958,13031457073.1807,14993955151.9061,15984909594.9907,85140955388.8509,88012282205.8357,94376237797.2367,94493871200.7869,89014978344.1404,84304298770.5329,88609332762.4729,74144875098.0587,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,147,149,146,159,160,158,166,7.5,7.1,6.8,6.5,6.2,6,5.7,5.6,3.76836783062096,3.9588884659307,7.70413767850602,2.135037737132,3.52839358231811,6.15394508391738,7.01478071238195,49.7211021114327,74.927,75.331,75.403,75.748,76.008,76.393,76.399,76.61,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,21336697,21425494,21506813,21670000,21803000,21919000,22156000,22181000,9.1,8.1,7.6,7.1,6.4,5.7,5.3,4.519,4.243,4.046,4.318,4.67,5.365,5.258,6.33
St. Kitts and Nevis,KNA,2.54938006401062,3.12435936927795,3.15901589393616,3.03419542312622,2.98651361465454,3.10357975959778,2.78379011154175,3.63147068023682,857877335803.8926,857877335803.8926,857877335803.8926,857877335803.8926,857877335803.8926,857877335803.8926,857877335803.8926,857877335803.8926,957222222.222222,1006818518.51852,1056977777.77778,1076548148.14815,1107855555.55556,883922222.222222,858622222.222222,981429629.62963,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,1026.50805664,1144.53564453,1167.66101074,1103.17370605,1204.34094238,1050.64367676,1114.37426758,15.7,15.5,15.2,14.8,14.5,14.1,13.7,13.3,-2.30187563045616,-0.687037123294039,0.694916711613604,-1.03712214131572,-0.329562063663977,-1.16724501769353,1.195688870384,2.66817533111249,70.763,71.74,71.84,71.467,71.572,71.627,71.682,72.027,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,47790,47788,47785,47761,47712,47642,47606,47657,10.40303758271943,10.40303758271943,10.40303758271943,10.40303758271943,10.40303758271943,10.40303758271943,10.40303758271943,7.537396776404586,7.537396776404586,7.537396776404586,7.537396776404586,7.537396776404586,7.537396776404586,7.537396776404586,7.537396776404586
St. Lucia,LCA,3.88088011741638,5.20954990386963,3.63334321975708,3.33277988433838,3.27267003059387,3.62086009979248,3.65966510772705,3.69847011566162,857877335803.8926,857877335803.8926,857877335803.8926,857877335803.8926,857877335803.8926,857877335803.8926,857877335803.8926,857877335803.8926,1807640740.74074,1868544444.44444,1998503703.7037,2060955555.55556,2092081549.02444,1497825994.23221,1834796401.63261,2343703788.17323,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,464.57443237,470.37518311,492.83010864,484.15499878,491.40679932,574.37976074,584.67047119,16.2,16.2,16.2,16.2,16.2,16.2,16.1,16,-0.983600952696996,-3.07821765676927,0.104262078958441,1.93561893150602,0.539087559191757,-1.75580833517594,2.41070312174393,6.37814695133351,73.138,73.112,73.127,73.357,73.445,73.416,71.111,71.294,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,175623,176413,177163,177888,178583,179237,179651,179857,10.40303758271943,10.40303758271943,10.40303758271943,10.40303758271943,10.40303758271943,10.40303758271943,10.40303758271943,20.851,19.928,19.136,19.329,15.613,25.225,20.514,15.934
St. Martin (French part),MAF,4.325194104507074,4.325194104507074,4.325194104507074,4.325194104507074,4.325194104507074,4.325194104507074,4.325194104507074,4.325194104507074,857877335803.8926,857877335803.8926,857877335803.8926,857877335803.8926,857877335803.8926,857877335803.8926,857877335803.8926,857877335803.8926,652206037.103874,652206037.103874,652206037.103874,652206037.103874,652206037.103874,650706149.9756966,649206262.847519,649206262.847519,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,1134.1313840094879,1134.1313840094879,1134.1313840094879,1134.1313840094879,1134.1313840094879,1134.1313840094879,1134.1313840094879,22.28918274393044,22.28918274393044,22.28918274393044,22.28918274393044,22.28918274393044,22.28918274393044,22.28918274393044,22.28918274393044,6.822023808598006,6.822023808598006,6.822023808598006,6.822023808598006,6.822023808598006,6.822023808598006,6.822023808598006,6.822023808598006,79.309,79.475,78.59,80.614,79.983,80.149,80.379,80.55,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,35020,34811,34496,33852,33121,32553,31948,31791,10.40303758271943,10.40303758271943,10.40303758271943,10.40303758271943,10.40303758271943,10.40303758271943,10.40303758271943,7.537396776404586,7.537396776404586,7.537396776404586,7.537396776404586,7.537396776404586,7.537396776404586,7.537396776404586,7.537396776404586
St. Vincent and the Grenadines,VCT,4.95615243911743,5.43737411499023,5.37974977493286,6.16111660003662,5.812437534332275,5.46375846862793,6.33664393424988,7.20952939987183,857877335803.8926,857877335803.8926,857877335803.8926,857877335803.8926,857877335803.8926,857877335803.8926,857877335803.8926,857877335803.8926,786555555.555555,814303703.703704,844040740.740741,884329629.62963,910766666.666667,869111111.111111,872225925.925926,966492592.592592,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,303.9425354,314.80490112,338.26269531,357.32647705,369.37362671,402.05984497,448.31021118,15.1,14.2,13.4,12.6,11.8,11.2,10.6,10.1,-1.73361194953959,-0.149641647633284,2.15333648840511,2.32414485367921,0.91306972532459,-0.628131309354654,1.57272932500558,5.66009779226552,74.407,74.28,74.305,74.128,72.835,72.126,69.629,68.972,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,106482,105963,105549,105281,104924,104632,104332,103948,5,4.3,3.6,3.2,3.3,3.6,3.1,19.121,19.01,18.988,18.968,19.22,20.563,20.279,19.51
Sub-Saharan Africa,SSF,3.64711999893188,3.1694552898407,3.73654007911682,3.38626492023468,3.55504989624023,3.8029705286026,3.41949439048767,3.51197004318237,359241844158.916,329458251311.943,382780633631.091,437277313893.558,420714434101.021,362452256334.732,480465654904.837,554243960127.832,1668662993704.66,1522011045162.78,1625855640496.81,1780908927291.34,1830460925279.6,1716220805506.51,1932765211586.67,2061102939319.23,1654.27280706483,1468.9014601283,1528.22459360107,1630.26588268491,1632.082811636,1490.67810597184,1636.32385226633,1701.71726642046,84.6008943226225,77.8479031503042,79.6646865486803,79.1872491449217,78.4067164112766,74.5715176076518,84.3473788668171,57.5,56.2,54.9,53.5,52.2,51,49.8,48.6,3.55075967356746,5.43051966119156,5.19698185340168,4.09297819300634,2.80270307928106,3.39862928518856,4.43551817673037,9.45955253039717,59.5629817000586,60.0690246731195,60.4771384571495,60.8630275388921,61.2442905189234,60.8488944244664,60.2417434631864,60.7643999775278,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,1008698799,1036155989,1063885274,1092403973,1121549049,1151302081,1181163013,1211190002,17.8075123661761,18.2335217656263,18.5138663985648,18.7003309331708,19.5951391540862,20.6454042168921,21.5998892789595,5.88782130413379,5.95717068693606,6.0446244692085,6.01754020171336,6.1385567095684,6.56697284213806,6.69681929875394,6.0782191698974
Sub-Saharan Africa (IDA & IBRD countries),TSS,3.64711999893188,3.1694552898407,3.73654007911682,3.38626492023468,3.55504989624023,3.8029705286026,3.41949439048767,3.51197004318237,359241844158.916,329458251311.943,382780633631.091,437277313893.558,420714434101.021,362452256334.732,480465654904.837,554243960127.832,1668662993704.66,1522011045162.78,1625855640496.81,1780908927291.34,1830460925279.6,1716220805506.51,1932765211586.67,2061102939319.23,1654.27280706483,1468.9014601283,1528.22459360107,1630.26588268491,1632.082811636,1490.67810597184,1636.32385226633,1701.71726642046,84.6008943226225,77.8479031503042,79.6646865486802,79.1872491449217,78.4067164112766,74.5715176076518,84.3473788668171,57.468292577344,56.190129778012,54.8764370443518,53.5395326494604,52.2381138663679,51.0330708576459,49.8108834532366,48.5588332585629,3.55075967356746,5.43051966119156,5.19698185340168,4.09297819300634,2.80270307928106,3.39862928518856,4.43551817673037,9.45955253039717,59.5629817000586,60.0690246731195,60.4771384571495,60.8630275388921,61.2442905189234,60.8488944244664,60.2417434631864,60.7643999775278,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,1008698799,1036155989,1063885274,1092403973,1121549049,1151302081,1181163013,1211190002,17.8075123661761,18.2335217656263,18.5138663985648,18.7003309331708,19.5951391540862,20.6454042168921,21.5998892789595,5.88782130413379,5.95717068693606,6.0446244692085,6.01754020171336,6.1385567095684,6.56697284213806,6.69681929875394,6.0782191698974
Sub-Saharan Africa (excluding high income),SSA,3.64711999893188,3.1694552898407,3.73654007911682,3.38626492023468,3.55504989624023,3.8029705286026,3.41949439048767,3.51197004318237,357781414260.029,327929585523.004,380982701282.473,435521008433.396,418970214915.365,361444172180.174,479160958639.502,552194985785.342,1667230590352.53,1520442531814.64,1624180269855.8,1779124613364.58,1828592235182.87,1714838253754.94,1931278037791.87,2059044970799.4,1653.00584689775,1467.52177135115,1526.78737212966,1628.7767721828,1630.55857440587,1489.60464113599,1635.20218922633,1700.18641364767,84.5496665935166,77.7862913459079,79.6046556867359,79.1238540217278,78.3456634800732,74.510171369775,84.29330340967,57.4703249854326,56.1921421051244,54.8783733353745,53.5413457211891,52.2398044113553,51.0346527462202,49.8123724590063,48.5602348093145,3.47238752883653,5.49410463760061,5.20971705914209,4.27462198610545,2.83514555687503,3.48393567493209,4.25936417542868,9.52526628622843,59.5616171804581,60.0677233314774,60.4758930748584,60.8619664295261,61.2431760700969,60.8474927916025,60.2406378326655,60.7631048177053,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,1008605380,1036061312,1063789431,1092307211,1121451424,1151203619,1181063755,1211070124,17.8087117397515,18.2347912376554,18.5151799294086,18.7016659610554,19.5965307155221,20.6468931249241,21.6013654370933,5.88782130413379,5.95717068693606,6.0446244692085,6.01754020171336,6.1385567095684,6.56697284213806,6.69681929875394,6.0782191698974
