country,countryiso3code,population_2022,population_2021,population_2020,population_2019,population_2018,population_2017,population_2016,population_2015,gdp_2022,gdp_2021,gdp_2020,gdp_2019,gdp_2018,gdp_2017,gdp_2016,gdp_2015,unemployment_rate_2022,unemployment_rate_2021,unemployment_rate_2020,unemployment_rate_2019,unemployment_rate_2018,unemployment_rate_2017,unemployment_rate_2016,unemployment_rate_2015,inflation_rate_2022,inflation_rate_2021,inflation_rate_2020,inflation_rate_2019,inflation_rate_2018,inflation_rate_2017,inflation_rate_2016,inflation_rate_2015,exports_2022,exports_2021,exports_2020,exports_2019,exports_2018,exports_2017,exports_2016,exports_2015,gdp_per_capita_2022,gdp_per_capita_2021,gdp_per_capita_2020,gdp_per_capita_2019,gdp_per_capita_2018,gdp_per_capita_2017,gdp_per_capita_2016,gdp_per_capita_2015,life_expectancy_2022,life_expectancy_2021,life_expectancy_2020,life_expectancy_2019,life_expectancy_2018,life_expectancy_2017,life_expectancy_2016,life_expectancy_2015,pm25_air_pollution_2022,pm25_air_pollution_2021,pm25_air_pollution_2020,pm25_air_pollution_2019,pm25_air_pollution_2018,pm25_air_pollution_2017,pm25_air_pollution_2016,pm25_air_pollution_2015,education_expenditure_2022,education_expenditure_2021,education_expenditure_2020,education_expenditure_2019,education_expenditure_2018,education_expenditure_2017,education_expenditure_2016,education_expenditure_2015,undernourishment_rate_2022,undernourishment_rate_2021,undernourishment_rate_2020,undernourishment_rate_2019,undernourishment_rate_2018,undernourishment_rate_2017,undernourishment_rate_2016,undernourishment_rate_2015,health_expenditure_2022,health_expenditure_2021,health_expenditure_2020,health_expenditure_2019,health_expenditure_2018,health_expenditure_2017,health_expenditure_2016,health_expenditure_2015,infant_mortality_rate_2022,infant_mortality_rate_2021,infant_mortality_rate_2020,infant_mortality_rate_2019,infant_mortality_rate_2018,infant_mortality_rate_2017,infant_mortality_rate_2016,infant_mortality_rate_2015
Barbados,BRB,281635,281200,280693,280180,279688,279187,278649,278083,5840673700,4945276000,4779756550,5367139250,5128345200,5000457800,4848210350,4738650450,8.493,9.417,9.756,8.413,8.322,8.622,8.247,9.803,NA,NA,NA,4.10028964518461,3.67381410406801,4.66018463955996,1.28192813061895,-1.11278992510967,2002299850,1494848050,1395725450,2242258300,2105486600,1781072150,1765692250,1892295050,20738.4511868198,17586.3300142247,17028.4137830299,19156.0398672282,18335.9500586368,17910.7830952014,17398.9870769319,17040.4176091311,77.706,77.571,77.393,77.257,77.067,76.936,76.815,76.65,NA,NA,23.7309657842996,23.3255430894091,23.2651852221243,23.2878109296981,24.4150757393389,24.1787536225197,4.41624021530151,4.863609790802,4.16860008239746,4.0863299369812,5.13313722610474,4.34997987747192,4.68382978439331,5.17699909210205,NA,2.5,2.5,2.5,2.5,2.6,2.6,2.5,NA,1400.43579102,1238.5871582,1172.40539551,1173.62854004,1186.16967773,1185.16308594,1158.39306641,10.1,10.4,10.7,11.1,11.4,11.7,12.1,12.4
Belarus,BLR,9228071,9302585,9379952,9419758,9438785,9458989,9469379,9461076,73775179924.603,69673747131.87,61371755326.2351,64410122847.3508,60031173807.7196,54725302249.8088,47723545321.259,56454889146.6088,3.574,3.9,4.049,4.165,4.763,5.648,5.844,5.881,15.209675274081,9.46028389623103,5.54814357456511,5.59815595039854,4.87230220550684,6.03183725177793,11.8365807653497,13.5344897649735,46516126575.5303,49351334849.8725,37444226965.7625,41927389217.7152,42294690637.257,36550983211.0465,29831676604.3599,32749612425.9779,7994.64806074889,7489.71894713888,6542.8645398436,6837.76832136779,6360.05310087258,5785.53397723676,5039.77560949445,5967.06856034227,73.1114634146342,72.3706829268293,72.4572195121951,74.2268292682927,74.1756097560976,74.1292682926829,73.8268292682927,73.6243902439025,NA,NA,14.6089903841381,15.6177925850738,16.9825400264261,15.7775132293532,15.8319434819688,17.6059281150121,4.62823009490967,4.60641002655029,4.86263990402222,4.97948980331421,5.38110017776489,4.79500007629395,4.94654989242554,4.78750991821289,NA,2.5,2.5,2.5,2.5,2.5,2.5,2.5,NA,468,408,390,342,325,291,353,1.9,2,2.2,2.4,2.5,2.7,2.9,3.1
Belgium,BEL,11685814,11586195,11538604,11488980,11427054,11375158,11331422,11274196,583613982019.263,600904461226.347,526021513474.243,535865804349.803,543299066998.902,502764720556.354,476062757356.927,462335574841.484,5.558,6.264,5.555,5.36,5.948,7.086,7.83,8.482,9.597511728725,2.44024851144084,0.740791812220344,1.43681956996429,2.05316499865186,2.12597086002607,1.97385264653181,0.561429152790065,558531627117.317,528203425024.41,413810111778.056,441538322416.47,451370851760.392,418211812445.412,378134817583.308,359721498493.008,49942.0906424887,51863.8311565054,45587.968308319,46641.7214017087,47544.9811472757,44198.4823908691,42012.6227191016,41008.296719472,81.6975609756098,81.790243902439,80.6951219512195,81.9951219512195,81.5951219512195,81.4926829268293,81.4390243902439,80.9926829268293,NA,NA,11.2160664677018,11.2143791835506,12.4925874999047,12.7691577876359,12.3939007132505,13.3390429399775,NA,6.35551977157593,6.80185985565186,6.33397006988525,6.38107013702393,6.42534017562866,6.46173000335693,6.4515700340271,NA,2.5,2.5,2.5,2.5,2.5,2.5,2.5,NA,5680.23144531,5104.02539063,5049.57714844,5176.98388672,4782.64697266,4542.79492188,4442.40136719,3.1,3.1,3.2,3.3,3.3,3.3,3.4,3.4
Belize,BLZ,405272,400031,394921,389095,382066,374693,367313,359871,2830507575.6841,2424575179.3783,2047727810.06777,2386792476.10637,2292787335.62452,2266664817.08822,2240593542.9757,2194709309.24204,8.724,10.157,10.7,9.053,7.899,6.596,7,7.578,6.27689319447544,3.23563659237071,0.121434644614894,0.187069385181424,0.269982622646335,1.14765339305816,0.663427167917601,-0.861584009427748,1482477093.66212,1155566834.38017,770543107.073235,1238668189.09658,1182621336.2942,1128699565.48193,1059495918.07149,1130908308.86949,6984.21695968163,6060.96822340845,5185.1580697602,6134.21523305713,6001.02426184093,6049.3919477765,6099.95710191497,6098.60007958976,70.962,70.47,72.854,73.931,73.703,73.562,73.399,73.187,NA,NA,28.6518070195516,26.1465334719171,26.7474102969967,26.1751165590281,25.608806996967,27.5566748212023,4.59650993347168,5.94879007339478,5.2163200378418,5.96499013900757,6.12682008743286,5.94967985153198,5.72171020507812,5.39020013809204,NA,4.9,4.7,4.8,5.3,6,6.4,6.8,NA,310.19500732,279.65802002,298.96051025,287.60293579,281.6338501,292.99127197,285.84985352,9.4,9.9,10.5,11.1,11.6,12.2,12.9,13.5
Benin,BEN,13352864,12996895,12643123,12290444,11940683,11596779,11260085,10932783,17425418044.2906,17687623530.3355,15686741883.934,14390708751.025,14262408089.9261,12701655836.9467,11821065853.3838,11388160996.7738,1.473,1.694,1.565,1.402,1.473,1.722,1.835,1.855,1.35077863583527,1.73353962694036,3.02272119663769,0.732849371240975,0.919170717886054,0.0432648555103608,-0.793310145785534,0.218785923536154,3773162284.07503,3700039683.35829,3117343141.94693,4264042869.81671,3889962074.25631,3455561017.58914,3263416597.90044,2815204783.04203,1304.99479694323,1360.91147388169,1240.73315461172,1170.88599492622,1194.43821512774,1095.27445827386,1049.82030361083,1041.65252312918,59.954,59.821,60.088,60.454,60.14,59.856,59.539,59.377,NA,NA,51.0478241974862,46.5625275293874,54.0562679352757,58.3879587239383,59.4793406242621,66.6561284323416,3.37785911560059,3.20348429679871,3.09441518783569,2.96520113945007,2.93161988258362,3.53558993339539,2.89910006523132,3.17298007011414,NA,9.9,10.2,10.6,10.4,9.5,8.7,8.1,NA,35.12914658,30.64243507,29.37922096,34.44770432,29.22344017,29.34768677,28.41767883,53.6,55,56.4,57.9,59.2,60.5,61.8,63
Bermuda,BMU,63595,63764,63893,63911,63918,63873,64554,65237,7827980000,7286607000,6887147000,7423465000,7225977000,7142316000,6899911000,6654541000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3950269000,3547380000,3246335000,3841155000,3719872000,3466748000,3403730000,3325330000,123091.123516,114274.622043786,107791.886435134,116153.166121638,113050.73688163,111820.581466347,106885.878489327,102005.62564189,81.571,79.28,81.136,81.033,80.825,82.351,80.608,80.918,NA,NA,7.33600052500811,7.20679905172813,7.39756678060384,7.67124972072296,7.54273526156963,6.97448269449194,1.92221343517303,1.88491690158844,1.89008772373199,1.92679822444916,1.93595468997955,1.32495999336243,1.91544389724731,1.50163996219635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bhutan,BTN,782455,777486,772506,767459,762096,756121,749761,743274,2898227713.22315,2768802803.18141,2457604042.40959,2735683408.57651,2583335723.32125,2591358115.15844,2322730512.46893,2154921010.65558,5.947,4.804,5.03,2.72,3.35,3.039,2.737,2.45,5.63916671396365,7.3468144053353,5.62936522632514,2.7264303738882,2.7239638618372,4.95508366985129,3.21988689395718,4.54814395082205,747500801.19468,808455579.021043,689742222.110421,860577769.710033,754068459.109354,737148240.393287,639419597.613899,689955708.902602,3704.01839495326,3561.22528660505,3181.33974675871,3564.59877149986,3389.77730275615,3427.17384540098,3097.96123360501,2899.22829354394,72.229,71.815,71.609,71.391,71.129,70.847,70.602,70.343,NA,NA,23.9456576369223,30.051897764158,34.0838819368766,33.8115150358203,36.9416122831151,37.4856911286561,7.46982002258301,6.59838628768921,5.54341268539429,4.50982761383057,5.74371290206909,6.22741651535034,5.89159393310547,5.78269910812378,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.43117523,133.70314026,115.32080841,101.69933319,103.39090729,97.18308258,96.52057648,20.1,20.7,21.4,22.1,22.9,23.6,24.6,25.5
Bolivia,BOL,12224110,12079472,11936162,11777315,11606905,11435533,11263015,11090085,44008282879.8842,40406111693.1983,36629843806.0781,40895322850.9407,40287647930.5355,37508642170.767,33941126193.9219,33000198248.9146,3.552,5.089,7.903,3.682,3.519,3.655,3.498,3.111,1.74632872945969,0.737383721452275,0.940742153381849,1.83954504969026,2.27205987230155,2.8227580554717,3.62321431764138,4.05961041135645,14351785311.1433,11243140347.3227,7425817973.9508,10210442518.0897,10470274254.7033,9341206396.52677,8311504862.51809,10186598885.6729,3600.12163502163,3345.02300209796,3068.81255516456,3472.38083136442,3471.0069506501,3280.0082139387,3013.50270721666,2975.64881143063,64.928,63.63,64.467,67.841,67.748,67.701,67.628,67.318,NA,NA,22.879459074231,24.4849924422413,25.1667590386614,26.5418633872389,28.0546140290721,27.4574711709407,7.57550001144409,7.96215009689331,8.43710994720459,8.09103965759277,8.01587009429932,8.09724044799805,8.15060997009277,8.14342975616455,NA,19.4,16.2,13.7,13.8,14.2,14.9,16,NA,272.95922852,246.19775391,239.17544555999999,229.22540283,212.87913513,205.92243958,194.92401123,19.6,20.3,21,21.8,22.7,23.6,24.7,25.8
Bosnia and Herzegovina,BIH,3233526,3270943,3318407,3360711,3400129,3440027,3480986,3524324,24534663636.1778,23672712242.2149,20226036564.4129,20482608755.379,20484053868.9246,18326373366.1105,17116926327.6247,16404348871.4437,12.657,14.897,15.868,15.692,18.4,20.527,25.408,27.695,NA,NA,NA,NA,NA,NA,NA,NA,11807523801.6356,10078259875.6899,6913561098.91262,8201251111.85139,8600140616.84324,7390002149.41859,6146467330.90555,5760366704.24363,7587.58817346075,7237.27446250665,6095.10423658487,6094.72482322311,6024.49314979655,5327.39230422044,4917.26376596306,4654.60862038896,75.293,75.3,76.225,77.241,77.093,76.935,76.808,76.182,NA,NA,26.6019532713554,26.7157922521039,32.4989922059154,30.9018207776211,30.384676952561,33.8055310132726,NA,4.13622999191284,3.01954078674316,4.04449987411499,3.89297008514404,2.83868432044983,4.26451015472412,3.01811289787292,NA,2.5,2.5,2.5,2.5,2.5,2.5,2.5,NA,692,591,544,528,470,449,430,5.2,5.3,5.4,5.5,5.5,5.5,5.5,5.5
Botswana,BWA,2630296,2588423,2546402,2499702,2451409,2401840,2352416,2305171,20321958850.0363,18750946600.1423,14960291105.9316,16725908148.5481,17031943186.1353,16105155856.7708,15082637184.0496,13530748844.505,23.615,23.106,21.017,20.094,19.679,19.678,19.343,18.939,11.665567478802,7.24097765588442,1.8903591682421,2.77286442863321,3.23801558947715,3.30828076768219,2.81495791361944,3.06203169580558,8848562925.38457,7858679909.85688,4681117525.27574,6203274315.31089,7532912345.37339,6912339736.57387,8236832499.81332,7183595978.7509,7726.11099664689,7244.15854755666,5875.07043504191,6691.16084579207,6947.81784114167,6705.34084567283,6411.5518615966,5869.73757890628,65.913,61.141,65.647,65.464,65.422,66.753,65.464,63.818,NA,NA,18.9057549925814,19.2035484352255,19.9110410814922,19.9663232166838,21.2522533064009,22.0461450923733,NA,NA,8.05833625793457,8.39899635314941,7.90538597106934,7.80924463272095,8.73589324951172,8.39457988739014,NA,22.9,24.5,26.4,26.4,26.3,25,24.1,NA,457.46298218,358.90551758,408.89602661,419.6545105,444.55603027,369.84204102,358.22320557,31.2,32.1,32.7,33.5,34.3,35.4,38.1,38.9
Brazil,BRA,215313498,214326223,213196304,211782878,210166592,208504960,206859578,205188205,1951923942083.32,1670647399034.67,1476107231194.11,1873288205186.45,1916933898038.36,2063514977334.32,1795693482652.52,1802212206904.68,9.231,13.159,13.697,11.936,12.33,12.792,11.58,8.538,9.28010608956873,8.30165975585673,3.21176803803376,3.73297621216894,3.66485028376729,3.44637335032669,8.73914352329393,9.02990102416136,383177602116.201,319251201403.084,242872071018.291,264562979421.068,280543266303.121,258330777006.501,223863343103.297,232488824444.589,9065.49733395404,7794.88097933152,6923.6999117682,8845.32414932264,9121.02099480377,9896.71889500528,8680.73646873878,8783.2154236384,73.425,72.75,74.009,75.338,75.109,74.827,74.442,74.332,NA,NA,12.1793252040724,12.3488400923542,12.2516401526844,12.2193388464901,12.1085038135727,12.4042007642389,NA,5.4969801902771,5.77150011062622,5.96346998214722,6.08851003646851,6.32047986984253,6.314040184021,6.24105978012085,NA,4.7,3.7,2.5,2.5,2.5,2.5,2.5,NA,761.26776123,704.99536133,850.43286133,863.28173828,937.34289551,795.93798828,782.52294922,12.5,12.8,13,13.2,13.4,13.7,15,14.2
British Virgin Islands,VGB,31305,31122,30910,30610,30335,30060,29739,29366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.373,74.494,75.849,75.863,75.831,74.785,75.724,75.675,NA,NA,NA,NA,NA,NA,NA,NA,2.48401999473572,2.86991333961487,2.70538997650146,2.50096988677979,2.42555999755859,2.45708990097046,3.26105642318726,4.70450019836426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6,12,12.3,12.5,12.8,13.1,13.4,13.6
Brunei Darussalam,BRN,449002,445373,441725,438048,434274,430276,425994,421437,16681536466.7183,14006496617.4458,12005799653.9835,13469235364.7032,13566937673.7966,12128183904.4501,11400466356.3898,12930291487.9581,5.191,4.905,7.409,6.6,8.7,9.316,8.521,7.694,3.68225030604216,1.73341388450593,1.94031996607184,-0.390522069165529,1.02505179290212,-1.2605056462896,-0.278693265753083,-0.488347420743522,14411072071.9153,11228855780.6292,6886059825.91906,7804888584.60408,7045735066.37537,6012333920.6353,5651998520.28491,6750982427.2262,37152.4769749763,31448.9127482937,27179.3528869398,30748.3092371228,31240.5017887246,28186.9867351423,26762.0350436621,30681.4339698653,74.551,74.642,74.795,74.748,74.712,74.722,74.733,74.75,NA,NA,7.59726503432135,7.94585811311948,7.49485587718805,7.23064895379441,7.70809372713425,7.76801290951484,NA,NA,NA,NA,NA,NA,4.42540979385376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,693.40557861,650.47821045,674.65161133,753.81182861,639.91967773,681.97344971,732.39416504,8.5,8.6,8.6,8.6,8.6,8.6,8.5,8.5
Bulgaria,BGR,6465097,6877743,6934015,6975761,7025037,7075947,7127822,7177991,90346169914.9349,84041493015.6618,70368758395.141,68881010245.5498,66370132238.3914,59309748166.1179,53964253211.84,50811995688.6771,4.268,5.267,5.125,4.23,5.212,6.164,7.575,9.143,15.3252589264366,3.29774435299515,1.67244096855756,3.10372944796781,2.81454473824829,2.06159619443141,-0.79864988645371,-0.104633261008385,62514132120.168,51602387978.4725,39498545815.5697,44046291568.8856,43611497494.1127,39745419626.87,34473444450.7329,32421689925.1191,13974.4492487792,12219.3418706779,10148.3423954435,9874.33632625168,9447.65589681469,8381.88134621669,7570.93165511708,7078.86032298969,74.3609756097561,71.4634146341463,73.6585365853659,75.1121951219512,74.9634146341464,74.8146341463415,74.8121951219512,74.6146341463415,NA,NA,17.1474236131426,17.5380256575647,19.7159830127087,20.0337858184501,19.979167405734,20.7936901250081,NA,4.73032999038696,4.50513982772827,4.19902992248535,4.04709005355835,4.07755994796753,3.39370822906494,3.91208434104919,NA,2.5,2.5,2.7,2.8,3.1,3.8,3.7,NA,1040,857,698,690,625,562,521,5,5.2,5.4,5.6,5.8,6.1,6.4,6.8
Burkina Faso,BFA,22673762,22100683,21522626,20951639,20392723,19835858,19275498,18718019,18820219331.2261,19643166853.6641,17725010530.7894,16032813501.6639,15890066221.2882,14106955615.3442,12833363045.3367,11832159315.6298,5.348,5.11,4.985,4.701,4.695,4.66,4.594,4.468,14.2902354303358,3.65353287214209,1.88443993781991,-3.2333893398333,1.95594302672523,1.48299897161325,0.441041448058902,0.724838981070517,5934845694.84876,6460187758.59424,5632452790.61293,4690831780.11539,4461756780.16476,3731626300.73619,3325889850.03121,3089098213.34422,830.043965850311,888.803610895832,823.552410880968,765.229560401644,779.202768619387,711.184543433623,665.786328598963,632.12668582235,59.766,59.27,59.731,60.039,60.047,59.536,59.326,58.845,NA,NA,58.4706762025055,50.7057233570721,58.1036119011901,60.3100692778775,66.0917117316937,71.873244459767,5.27651214599609,5.22401523590088,5.15086507797241,5.40713691711426,5.488609790802,5.62846994400024,NA,3.67008996009827,NA,16.2,15.5,14.6,14,13.7,13.6,13.3,NA,56.95098114,54.17696762,41.07073212,39.00283813,43.07155609,39.64500427,32.44025803,50.1,51.2,52.5,53.8,55.1,56.5,57.9,59.4
Burundi,BDI,12889576,12551213,12220227,11874838,11493472,11155593,10903327,10727148,3338722827.65691,2775798697.46022,2649680261.44299,2576518879.82353,2667182199.51333,2723586962.84034,2644487776.50077,3104003546.26497,0.919,1.11,1.03,1.053,1.157,1.258,1.356,1.444,18.8008786664945,8.40453845076341,7.32110643415521,-0.686772170797359,-2.81469807668465,16.0525353030392,5.55768961400965,5.54468891259779,165971200.659665,138797984.687655,120542434.078728,133258587.053003,151646759.797055,164138992.722486,168837908.896205,199192399.041752,259.025031363088,221.157803429854,216.827417481114,216.972970900616,232.060616627711,244.14542219677,242.539527292978,289.359627206129,61.977,61.663,61.566,62.351,61.688,61.553,60.793,60.217,NA,NA,29.6541345084659,28.7747369895123,28.3384994863636,29.3039698472733,30.7630623664928,30.120746318795,4.82104730606079,4.87114191055298,5.32158517837524,5.34668445587158,5.4135274887085,5.00918865203857,4.96585083007812,7.10290956497192,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.26920891,27.07072449,22.95755196,19.27294159,19.77140808,19.16795921,18.2036705,36.4,37.5,38.6,39.8,41.1,42.5,44.1,46
Cabo Verde,CPV,593149,587925,582640,577030,571202,564954,558394,552166,2303738020.15148,2051842609.64558,1821565613.68613,2252177124.32402,2205099506.99994,1996741539.95088,1849789985.99572,1749857620.35329,12.272,13.906,14.66,12.118,12.17,12.24,12.075,11.905,7.93092925430087,1.86215297494647,0.605795808395385,1.10666674296063,1.25699566690509,0.784415251101334,-1.40781637091706,0.131187999024545,915345577.828108,489360325.016943,460735344.52853,1051880072.22161,1011390795.76429,840005276.517296,767162452.285936,719811847.367087,3883.91115917161,3489.97339736459,3126.39985872259,3903.05031683625,3860.4548075811,3534.34357478817,3312.69674458487,3169.07890082563,74.722,74.052,74.808,76.004,75.733,76.593,75.742,74.62,NA,NA,42.3225220905558,39.3519135244555,31.7384229474609,53.8692623569653,43.0314900855625,51.4204136901671,4.67288541793823,6.03750085830688,NA,4.16529989242554,4.78792285919189,4.59278011322021,4.75475978851318,4.80622005462646,NA,18.2,18.1,18.5,19.8,20.9,21.7,21.4,NA,247.90794373,196.26963806,171.77171326,178.77836609,165.03762817,144.32522583,139.48536682,10.6,11,11.5,12.1,12.8,13.7,14.6,15.7
Cambodia,KHM,16767842,16589023,16396860,16207746,16025238,15830689,15624584,15417523,29504829319.3169,26961061151.7337,25872797891.7664,27089390032.798,24571753583.3935,22177200588.1826,20016747857.6367,18049954289.4721,0.247,0.396,0.172,0.12,0.13,0.141,0.716,0.393,5.34370264895437,2.92073477592949,2.9402951426397,1.94257500833107,2.45908515380146,2.91263557371478,3.01913975139128,1.22393195511119,20162199555.1228,17997711354.3489,16131785115.15,16549259591.8846,15135150382.2269,13457559503.6775,12266568328.5453,11140147276.5042,1759.60802346044,1625.23502147979,1577.91173991645,1671.3854000919,1533.31598466079,1400.89926522987,1281.10597105412,1170.74281578643,69.896,69.584,70.416,70.692,70.561,70.515,70.224,69.873,NA,NA,24.1436022803452,22.9738017157091,22.9919425508182,20.7075312769695,22.4071810127085,21.599028896344,2.88349270820618,3.01162648200989,3.0023500919342,2.82565474510193,2.44785928726196,2.09646058082581,1.87081909179688,1.7034615278244,NA,4.8,4.6,4.3,4.8,5.8,6.5,6.9,NA,122.41645813,112.21422577,114.48534393,93.01556396,79.16844177,78.35865784,72.51950836,20.3,21.1,21.9,22.7,23.6,24.7,25.9,27.1
Cameroon,CMR,27914536,27198628,26491087,25782341,25076747,24393181,23711630,23012646,43644068310.851,44993521774.066,40773241177.0505,39667757527.6578,39955552189.795,36098547058.7851,33814337040.7817,32210233021.4049,3.687,3.951,3.866,3.646,3.619,3.581,3.534,3.52,6.24767713343861,2.27185762503637,2.43760882182236,2.45280214062732,1.0688581131292,0.64040914988195,0.874190383288856,2.676235314199,8419588491.49827,7430968539.29677,6212103784.55953,7874085866.66636,7486173533.2258,6624479957.78909,6407809685.69849,6760654004.88343,1563.48894034459,1654.25703730592,1539.13054519245,1538.5630625108,1593.33075337862,1479.86222292144,1426.0654809805,1399.67533596114,60.958,60.333,60.833,61.584,61.18,60.81,60.233,59.658,NA,NA,39.8126251004519,40.7355761870464,40.8875596706757,43.2149077099804,44.7692534342126,51.9499452409616,2.61768436431885,2.82764077186584,3.10390138626099,3.04739952087402,3.03096008300781,3.05962991714478,2.56234002113342,2.65791988372803,NA,6.4,5.6,5.8,5.9,5.6,5,4.4,NA,63.78601837,58.0969696,56.18640518,57.7002182,50.27867889,51.2496109,50.31904221,47,48.3,49.9,51.4,52.7,54.3,56.2,57.8
Canada,CAN,38939056,38239864,38028638,37618495,37072620,36545075,36110803,35704498,2161483369422.01,2007472181464.15,1655684730000.19,1743725183672.52,1725329192783.02,1649265644244.09,1527994741907.43,1556508816217.14,5.28,7.527,9.657,5.69,5.837,6.426,7.038,6.945,6.80280115341613,3.39519318527528,0.716999632307827,1.94926902411593,2.26822567248103,1.59688412852977,1.42875954701085,1.12524136094277,731555074343.765,626659601646.079,487990676642.934,564142104614.779,557719627178.031,518766780219.71,481357649980.237,495747450357.728,55509.393176404,52496.8441693242,43537.839298904,46352.8693445211,46539.1761570405,45129.628116623,42314.0615817218,43594.1941045394,81.2956097560976,81.5870731707317,81.6604878048781,82.2239024390244,81.8439024390244,81.8329268292683,81.9248780487805,81.8156097560976,NA,NA,6.56566994375263,6.22680169266749,7.09175111254794,7.04492025305158,6.40675155079521,7.11576183142395,4.13957166671753,4.74860000610352,4.88794994354248,4.77293014526367,4.8889799118042,4.95996999740601,4.81642007827759,4.7393798828125,NA,2.5,2.5,2.5,2.5,2.5,2.5,2.5,6207.18164063,6470.06787109,5668.34765625,5115.97607422,5080.32324219,4920.72851563,4667.703125,4677.83007813,4.3,4.4,4.5,4.5,4.5,4.6,4.6,4.7
